nicht im Geringsten;not in the least
faule Ausrede;lame excuse
den Bedarf decken von;to satisfy the needs of
Meine Schmerzen sind weg.;My pain has gone.
eine Leidensgeschichte;a tale of woe
Ich wasche meine Hände in Unschuld!;I wash my hands of it!
das Transportwesen;transport facilities
eine Botschaft ausrichten;to deliver a message
Er steht auf eigenen Füßen.;He's on his own.
völlig kahl;as bald as a coot
Ich bin sehr dafür!;I'm very much in favour of it!
Ich verlasse mich auf Sie!;I count on you!
die elegante Welt;the smart set
Es gießt wie aus Eimern. / Es regnet in Strömen.;It's raining cats and dogs.
um die Ecke biegen / über den Berg kommen;to turn the corner
Man sieht ihr ihr Alter nicht an.;She doesn't look her age.
Was denn noch?;What next?
Besorgungen machen;to run errands
schlecht gelaunt;out of humour
Er machte ein Nickerchen.;He had forty winks.
durch die Post;by mail
das Für und Wider;the pros and cons
Das ist genau sein Fall.;That's nuts to him.
Ich habe es aus guter Quelle.;I have it from a good source.
einen schwarzen Tag haben;to strike a bad patch
auswärts wohnen;to live out
ein Mann von Ihrer Statur;a man of your inches
sich zurückziehen;to back out
pleite;on the rocks
Er hielt sich über Wasser.;He kept his head above water.
so gut sie konnten;as best they could
Muttersprache;mother tongue / native tongue
Ich habe kein Kleingeld.;I have no small change.
gewaltsam;by violence
Er ist ein starker Esser.;He plays a good knife and fork.
vor Freude an die Decke springen;to jump for joy
Ich finde das gar nicht lustig!;I don't see the fun of it!
im Grunde genommen;at heart
Er ist ein armer Tropf.;He's a sad dog.
Gleich!;I'm on my way!
Ich kann ihn nicht leiden.;I can’t bear him. / I can’t stand him.
Es fragt sich, ob das wahr ist.;The question is whether this is true.
aus dem Job fliegen;to get the push
Ich kann daraus nicht klug werden.;I can make nothing of it.
Es geht ihm schlecht.;He's hard up.
Ich habe es heute morgen im Radio gehört.;I heard it this morning on the radio.
Sie nickte mit dem Kopf.;She nodded her head.
gleich von Anfang an;right from start
Das ist wunderbar!;This is something like!
Er ist pudelnass.;He's like a drowned rat.
Er blieb in einem Lokal hängen.;He wound up in a pub.
völlig umsonst;of no earthly use
Probieren geht über studieren!;The proof of the pudding is in the eating!
so gut sie es eben versteht;according to her lights
aus der Haut fahren / die Beherrschung verlieren / Gift und Galle speien;to fly off the handle
ich will sagen;I mean to say
Für diesen Mann lege ich die Hand ins Feuer.;I put my shirt on that man.
Ich mache Schluss für heute.;I call it a day.
Es ist schon ein Elend mit ihm!;It's no end of trouble with him!
Schieben Sie die Schuld nicht auf mich!;Don't lay the blame on me!
Bummelstreik;go-slow
Mir ist schwindelig!;My head swims!
Ganz wie Sie wollen!;Just as you like!
Ich begreife nicht, was Sie meinen.;I fail to see what you mean.
in jeder Hinsicht / in jeder Beziehung;in every respect
auf die leichte Schulter nehmen;to treat lightly
unter aller Kritik;beneath contempt
sich beruhigen;to quiet down
Wahrscheinlich haben Sie recht.;I dare say you're right.
nichts Besonderes;nothing in particular / nothing mind
Er ist ein Kleinkrämer.;He stands upon trifles.
Sie war gestern beim Friseur.;She had a hair-do yesterday.
eine Verlobung lösen;to break an engagement
Mit Ihnen bin ich fertig!;I've finished with you!
um keinen Preis;not for anything
tatsächlich / nebenbei bemerkt;as a matter of fact
Er ist grenzenlos eingebildet.;He thinks no end of himself.
geradeaus;straight ahead / on
auf politischem Gebiet;in the range of politics
Hundewetter;beastly weather
den Vorsitz führen;to take the chair
Staunen erregen;to cause surprise
nach meiner Schätzung;by my count
Mach mal halblang!;Draw it mild!
andere schlecht machen;to run down other people
Er schlägt den Weg des geringsten Widerstands ein.;He takes a line of the least resistance.
es liegt etwas in der Luft;something is in the wind
Er versteht sein Geschäft!;He knows his onions!
Ich bin ganz durcheinander!;I'm all mixed up!
Nebenkosten;extra charges
Ich fühlte mich beunruhigt.;I was ill at ease.
Es ist wohl eine Sache der Gewohnheit.;I dare say it's only a matter of habit.
arbeitslos;out of work
man weiß nie;you never know
mit Riesenschritten;with rapid strides
an die Macht kommen;to come into power
Er hat die längste Zeit gelebt!;His race is run!
Ich warte lieber bis zum Abend.;I should prefer to wait until evening.
Ich muss eine Besorgung machen.;I have to do an errand.
Wie kam er nur dazu?;What made him do that?
Sie wurden auf frischer Tat ertappt.;They were caught red-handed.
Er ist anderer Meinung.;He's of another opinion.
Bitte sorgen Sie dafür, während ich fort bin.;Please see to this while I'm away.
Geliebte;lady-love
Mach, was du willst!;Do your worst! / Take it or leave it!
irgendein Witzbold;some wit
sein wahres Gesicht zeigen;to show one’s true colours
Erfahrungen austauschen;to compare notes
Ich glaube, er ist jetzt aus dem Gröbsten heraus.;I think he's out of the wood now.
Vergiss nicht, dass du eine Verabredung hast!;Bear in mind that you've an appointment!
jemandem freie Hand lassen;to give someone plenty of rope
Lüg mich nicht an!;Don't lie to me!
wie der Ochse vorm Berg;like a dying duck in a thunderstorm
Ich bin nicht von gestern!;I wasn't born yesterday!
Ach du meine Güte! / Du liebe Zeit!;Dear me!
Angebot und Nachfrage;supply and demand
Es liegt an Ihnen, es zu tun!;It lies with you to do it!
mit der Zeit Schritt halten;to keep up with the time
eine Mätresse;a kept woman
Wo sind wir stehengeblieben?;Where did we break off?
Das nenne ich schlau!;That's what I call smart!
Ich bleibe dabei.;I stick to it.
die vornehme Welt;the people of quality
Ohne mich!;I'm not taking any!
Karten spielen;to play at cards
Beschuldigen Sie nicht den Falschen!;Don't put the saddle on the wrong horse!
in alle Winde verweht;scattered to the four winds
zum Andenken an / zur Erinnerung an / in memoriam;in memory of
unter keinen Umständen;on no account
heimlich;on the sly
sich herumtreiben;to be on the gad
quicklebendig;as fresh as a daisy / bright eyed and bushy tailed / cheerful and lively
Die Haare standen mir zu Berge. / Mir sträubten sich die Haare.;My hair stood on end.
Gemeinheit!;Dirty trick!
Das gilt auch für Sie!;That applies to you, too!
ein großer Umweg;a long way round
Er hat Schwung!;He's full of go!
Sie nahm sich vor, ihm aus dem Weg zu gehen.;She decided to give him a wide berth.
Sie gönnt es dir!;She doesn't begrudge it to you!
Wie siehst denn du aus!;What a sight you are!
Werde nicht ungeduldig!;Don't get out of patience! / Don't lose your patience!
gar nichts;not a dreg / precisely nothing / zilch / diddly-squat
ohne Hand und Fuß;without rhyme or reason
Ich habe keinen blassen Dunst!;I'll be damned if I know!
Der Motor wird von einer Batterie betrieben.;The engine runs by a battery.
allmählich / nach und nach / mit der Zeit;by and by
große Lust haben zu;to have a good mind to
Geld ausleihen;to make advances to
ich muss sagen;I'm bound to say
geschniegelt und gebügelt;spick and span
Was soll das bedeuten?;How now?
wegen des Regens;owing to the rain
Ich stelle meine Uhr eine Stunde vor.;I get my watch an hour ahead.
Heiliger Bimbam! / Heiliger Strohsack!;Holy smoke! fam
Ich begreife es.;It's within my grasp.
sich vergewissern;to make sure
der Fluch seines Lebens;the bane of his life
zu Lebzeiten;in life
im Fernsehen übertragen;to transmit by television
Das ist Ihre Sache!;It's your funeral!
sich eine Meinung bilden über;to form a view on
Er vollbrachte Wunder.;He worked wonders.
Es hängt alles von Ihrer Entscheidung ab.;Everything hangs on your decision.
Wie wärs mit dem Frühstück?;What about breakfast?
Unschuldsmiene;innocent air
ein Haus bauen lassen;to have a house built
überall erhältlich;obtainable everywhere
Lebst du hinter dem Mond?;Where do you live?
beizeiten;in good time
leicht verderbliche Lebensmittel;perishable food
ausleihen;to lend and borrow
zwanglos;free and easy
auf frischer Tat;in the very act (of)
ein Schreibfehler;a slip of the pen
Sie brauchen sich nicht zu rechtfertigen!;You needn't justify yourself!
auf Zehenspitzen;on tiptoe
gerne naschen;to have a sweet tooth
eine Glückssträhne;a run of good luck
Wie groß sind Sie?;What's your height?
Das ist noch nicht alles.;There's more to it than that.
Belegschaft;work force
Womit verdient er sein Brot?;What does he do for a living?
Mach fix!;Make it snappy!
Ich teilte ihm das Wichtigste mit.;I told him what was most important.
Es sollte ein Kompliment sein.;I intended it for a compliment.
Ich muss in aller Frühe aufbrechen.;I have to start bright and early.
Sie fragten mich geradeheraus.;They asked me point-black.
anständig behandeln;to give a square deal
Er geht mir auf die Nerven.;He's a pain in my neck.
Was ist der Anlass?;What's the occasion?
Sei auf der Hut!;Keep your powder dry!
Tag der Abrechnung;day of reckoning
Luftsprünge machen;to cut capers
in aller Form;in due form
Es schmeckt nach Salz.;It tastes of salt.
Er tanzt nach ihrer Pfeife.;He is at the beck and call of her.
dahinscheiden;to pass away
gesund und munter;hale and hearty
ferne Zukunft;remote future
Dies oder gar nichts.;It's Hobson's choice.
Er wird es noch bereuen!;He will live to rue it!
Er ist mit allen Wassern gewaschen.;He's up to every trick.
Es bedeutet mir viel!;It means a lot to me!
Ich hoffe, Sie unterstützen meinen Plan!;I hope you'll back my plan!
nur zum Spaß;just for fun
links liegen lassen;to send to Coventry
Er ist hellwach.;He's wide awake.
Komm mir nie wieder ins Haus!;Don't darken my door again!
einen Antrag annehmen;to carry a motion
in der Londoner City;within the sound of Bow bell
Er ist gut in Form.;He's going strong.
sich in Luft auflösen;to end in smoke
ein Kurpfuscher;a quack doctor
Sie ist sein ein und alles.;She's all the world to him. / She means the world to him.
alle möglichen Leute;all sorts of people
ein Urteil fällen;to pass a sentence / to pass sentence
Es ist nur eine Frage der Zeit.;It's merely a matter of time.
den ganzen Abend damit zubringen;to make an evening of it
Kopf oder Zahl;heads or tails / pitch-and-toss
Mir fiel ein Stein vom Herzen!;It took a load off my mind!
Er sagte es mir unter vier Augen.;He told it to me in confidence.
auf der Anklagebank sitzen;to be in the dock
Die Zeiten haben sich geändert.;Times have changed.
entgleisen;to jump the rails
Er steht unter Strom. / Sie steht unter Strom.;That's a live wire.
im großen ganzen;by and large
Das ist Nebensache.;That's a minor matter.
Deswegen sind Sie hier!;That's why you're here!
vor Wut kochen;to be in a rage
Friss, Vogel, oder stirb.;It's sink or swim.
Sie ging ihre Notizen durch.;She went over her notes.
schwer arbeiten;to work hard
weit und breit;far and wide
Hat es sich gelohnt?;Was it worth while?
jemanden aufs Glatteis führen;to lead someone up the garden path
Er ist hinter mir her!;He is breathing down my neck!
Mehrarbeit leisten;to work overtime
Es lässt sich nicht entschuldigen!;It allows of no excuse!
Ich möchte in Ruhe lesen!;I want to read in peace!
seine Wahl treffen;to take one's choice
ein Zelt aufschlagen;to pitch a tent
Zins tragen;to carry interest
futsch ist das Geld;bang goes the money
Der Antrag wurde abgelehnt.;The motion was defeated.
ein völliger Narr;a born fool
auf einen Fehler hinweisen;to point out a mistake
um hohe Einsätze spielen;to gamble for high stakes
ein Bild für die Götter;a sight for the gods
Rechenschaft ablegen über;to give an account of
zusammenfassen;to sum up
Wie du mir, so ich dir!;Tit for tat!
Sachen umherwerfen;to send things flying
etwas aufs Spiel setzen;to gamble with something
Er hat seine Hand im Spiel.;He has a finger in the pie.
Er streitet sich mit seinem Freund.;He's at odds with his friend.
Du brauchst unbedingt Hilfe.;You're certain to need help.
Sie wohnt ein Stockwerk unter mir.;She lives one floor below me.
dicker Geldbeutel;fat purse
eine Beschwerde vorbringen;to make a complaint
eine schlechte Politik;a poor policy
wie ein Pferd arbeiten;to beaver away
Das ist kein Trost für mich!;That's no comfort to me!
Lass dich nicht entmutigen!;Don't lose heart!
wie es gerade kommt;as the case may be
in aller Ruhe;without ruffle or excitement
auf der ganzen Welt;worldwide
im letzten Augenblick / kurz vor Torschluss;in the nick of time
Nehmen Sie es mir nicht übel.;Don't take it amiss.
Neue Besen kehren gut.;A new broom sweeps clean.
Er ließ sich die Haare schneiden.;He had his hair cut.
Er ist ein komischer Kauz.;He's a queer card.
ein Plakat ankleben;to post a bill
eine verbürgte Tatsache;a matter of records
sich belaufen auf;to amount to
aus dem Training;out of training
glattes Haar;straight hair
Ich kann mir kein Auto leisten.;I can't afford a car.
in meiner Jugend;in my younger days
zurückbleiben;to stay behind
vor Ende der Woche;before the week is out
Er trägt nichts nach.;He bears no enmity.
Der Ausspruch stammt von Schiller.;The word was coined by Schiller.
Haustür;front door
zum eigenen Nutzen;for one's own end
bis zum Wahnsinn lieben;to love to distraction
Schleuderpreis;price cut to the bone
Satzung;standing rule
ein Kaffeekränzchen;a hen party
ins Reine bringen / eine schlechte Sache ausbügeln;to iron out
ein nettes Sümmchen;a pretty penny
Hören Sie auf meinen Rat!;Take my advice!
Er ist auf einer falschen Spur.;He is barking up the wrong tree.
Er trug den Sieg davon.;He bore the palm.
die Dinge laufen lassen;to let things slide
Das ist nicht der Rede wert.;That's not worth mentioning.
es tut mir außerordentlich Leid;I am awfully sorry
Ein Gedanke schoss mir durch den Kopf.;An idea rushed into my mind.
Er weist ihn ab.;He gives him the fluff.
Hals über Kopf / sehr plötzlich / mir nichts, dir nichts;on the spur of the moment
eine nette Summe;a fair sum
Das nützt Ihnen nichts!;That's (of) no advantage to you!
Er gilt als reicher Mann.;He's said to be a rich man.
aus dem Schneider sein / nicht mehr in der kritischen Phase sein / über dem Berg sein;to be out of the woods
Es geht um die Wurst.;It's neck or nothing. / It's do or die. / It's now or never. / It's the moment of truth.
Das Bild hängt schief.;The picture is crooked.
Gehen wir auf Nummer sicher!;Let’s play it safe!
wöchentlich;by the week
Das ist die reine Wahrheit.;That's the absolute truth.
Er trug den Namen in ein Notizbuch ein.;He entered the name in a notebook.
in den sauren Apfel beißen;to grin and bear it / to swallow the pill
die Gelegenheit ergreifen;to jump at the chance
die Not lindern;to relieve the distress
Schalt das Licht ein!;Turn on the light!
Das sieht ihm gar nicht ähnlich.;That's very unlike him.
Was soll der Unsinn?;What's all this good for?
sich zuspitzen;to come to a head
in böser Absicht;in bad faith
Jetzt ist er dran!;His number is up!
nackte Tatsachen;hard facts
Hast du dich im Spiegel gesehen?;Did you look at yourself in the glass?
Statistiken zusammenstellen;to compile statistics
eins aufs Dach kriegen / bestraft werden;to get it in the neck
Wohin fahren Sie?;Where are you bound for?
preiswert;good value
schallendes Gelächter;a broad laughter
Rufen Sie mich an!;Give me a call!
Halt's Maul!;Stow it!
andererseits / auf der anderen Seite;on the other hand
heftige Gewissensbisse;pangs of remorse
alkoholfreies Getränk;soft drink
wenn Sie nichts dagegen haben;if you don't object
Ich sah mich gezwungen, es zu sagen.;I felt impelled to say it.
Keineswegs!;No way!
Es war dunkel geworden.;Darkness had come.
Die Mode kommt und geht.;Fashions pass.
ohne mit der Wimper zu zucken;without turning a hair / without batting an eyelid
verhungern;to die of hunger
Wo ist Ihr ständiger Wohnsitz?;Where is your permanent residence?
im Land herumziehen;to dash around the country
Die Aufregung hat sich gelegt.;The dust has settled.
Sie war tief eingeschlafen.;She was fast asleep.
tief in die Tasche greifen müssen;to have to pay through one's nose
niemand außer Ihnen;no person other than yourself
zu früher Stunde;at an early hour
Es ist sehr nützlich.;It's a great convenience.
Sie müssen sich entscheiden!;You have to make up your mind!
einen Scheck fälschen;to forge a cheque
am Telefon;on the phone
Ich habe Ruhe dringend nötig!;I need some rest badly!
Er rührt keinen Finger.;He won't stir a finger.
fast nie / fast gar nicht / selten;hardly ever
Kopf hoch! / Sei guten Mutes!;Cheer up!
Was haben Sie auf dem Herzen?;What's on your mind?
ganz wie ein Kind;much like a child
aufwachsen;to grow up
mit einem Wort;in a word
Er ist bis über beide Ohren verliebt.;He's head over ears in love.
Machen Sie sich keine Sorgen!;Don't worry!
Detektivgeschichte;mystery story
genau westlich;due west
aufmerksam beobachten;to keep an eye on
Mitleid haben mit;to feel sympathy for
sich blicken lassen;to show one's face
Ich werde ihm schon helfen! / Ich werde es ihm geben!;I'll give him what for!
in großen Zügen;along general lines
Süßwasser;fresh water
ein gutes Mundwerk;the gift of the gab
einen tiefen Schlaf haben;to be a sound sleeper
Übung macht den Meister. / Es ist noch kein Meister vom Himmel gefallen. / Durch Training wird man stark.;Practice makes perfect.
kleine Brötchen backen / zu Kreuze kriechen / kleinlaut werden;to eat humble pie
zwischen zwei Stühlen sitzen;to sit on the fence
in Alarmbereitschaft;on the alert
an einem Wettbewerb teilnehmen;to enter a contest
reizvoll sein;to be of interest
unvoreingenommen sein;to have an open mind
Ich habe es schon erlebt.;I've known it to happen.
Es wurde viel gelacht.;There was a lot of laughter.
Sind Sie satt?;Are you full?
noch in den Windeln stecken;to be still in one's swaddling-clothes
geschweige denn;let alone
Sieh dich vor!;Look ahead!
Er machte sich aus dem Staub.;He made a bolt for it.
Mensch und Tier;man and beast
Er bringt Schwung in die Sache.;He makes things hum.
Muss er es tun?;Need he do it?
Er ist steif wie ein Stock.;He's as stiff as a poker.
mit gemischten Gefühlen;with mingled feelings
ein Tagebuch führen;to keep a diary
die Katze im Sack kaufen;to buy a pig in a poke
Er ist ein Schlauberger.;He's a knowing me.
Der Plan scheiterte.;The plan failed.
ein Haus bewohnen;to occupy a house
Was ist los?;What's the pitch? / What's the trouble?
Ich ärgere mich darüber!;I'm annoyed about it!
Ich kann ihr nichts abschlagen.;I can't refuse her anything.
in Brand geraten;to catch fire
freiberuflich arbeiten;to work free-lance
Das sieht dir ähnlich!;That's just like you!
auf Urlaub;away on leave
Jetzt geht mir ein Licht auf!;Now I begin to see!
sich einhaken bei;to link arms with
Wir haben gute Nachrichten!;We've got some good news!
Sie lässt ihrer Fantasie freien Lauf.;She gives her fancy full scope.
seine Freundin;his young lady
besoffen sein;to be plastered fam
Gebrauchtwagen;used cars
die Kosten überschätzen;to overestimate the costs
Das ist reine Vermutung!;That's anyone's guess!
Rohstoff;raw material
Ich bin guten Mutes.;I'm of good cheer.
mit Füßen treten;to trample under foot
es bessert sich;things are looking up
zufällig / aus Versehen;by accident / by mistake
die Zeit verbringen;to spend the time
Ich fühlte mich sehr unbehaglich.;I felt very uncomfortable.
das nötige Geld auftreiben;to raise the wind
Das Wetter hält sich.;The weather keeps up.
Das ist nichts Besonderes.;It's nothing to write home about. / It's all in the day's work.
Aufnahmen machen;to take pictures
Er eignet sich nicht zum Arzt.;He's not suited for a doctor.
ein Freundschaftsdienst;a friendly turn
Denken Sie sich nur! / Stell dir vor!;Just imagine!
Sie besuchen die Versammlung.;They attend the meeting.
ausquetschen wie eine Zitrone;to squeeze the orange dry
Er hat sich an ihm gerächt.;He took revenge on him.
Das ist nicht ganz geheuer. / Das ist nicht ganz legal.;That's a bit fishy.
verliebt sein in;to be in love with
ziemlich viel;a good deal
Bitte räumen Sie den Tisch ab!;Please clear the table!
Machen Sie sich deswegen keine Gedanken!;Don't let it trouble you!
Das ist das Ei des Kolumbus!;That's a solution of striking simplicity!
eine Telefonverbindung bekommen;to get through
Das ist unwichtig.;That's of no importance.
Es ist äußerst preiswert.;It's excellent value for money.
solche Leute;these kind of people
Die Gelegenheit bietet sich.;The opportunity arises.
aus Erfahrung wissen;to know from experience
Er wurde aufgehalten.;He was delayed.
Was ist los mit dir?;What has come over you? / What's wrong with you?
Er wird Mechaniker.;He is going to be a mechanic.
Das ist seltsam.;That's an odd thing.
Was kostet die Fahrt?;What's the fare?
knallgelb;bright yellow
Glückskind;darling of fortune
Risiken vermeiden;to play for safety
Sie erleichterte ihr Herz.;She disburdened her mind.
Auf Ihr Wohl! / Auf Ihre Gesundheit!;Here's to you!
auswendig lernen;to learn by heart
Weg zum Ruhm;avenue to fame
dem Wein tüchtig zusprechen;to do justice to the wine
Er wollte das Gegenteil beweisen.;He tried to prove that black is white.
Er ist gut in Französisch.;He's good at French.
in den kleinsten Einzelheiten;in the minutest details
gelb vor Neid;green with envy
frösteln;to feel chilly
Das bekommt mir nicht.;That doesn't agree with me.
Er war sehr ungezogen.;He was very off-hand.
fotografieren;to take a picture
Es spricht für sich selbst.;It tells its own tale.
Sie hat nichts zu melden.;She's a nobody.
Er wurde von ihm reingelegt.;He was taken in by him.
Jetzt geht's ums Ganze!;It's do or die now!
Nutzen abwerfen;to yield profit
Er brach sein Wort.;He departed from his word.
Du hättest es besser wissen müssen.;You ought to have known better.
Das gehört zu meiner Aufgabe.;That's all part of my job.
Vergnügen finden an;to take delight in
auf der Wanderschaft;on the tramp
Sie äußerte sich sehr offen darüber.;She was very outspoken about it.
Ich kann nichts damit anfangen.;I can't do anything with it.
Da liegt der Hase im Pfeffer!;That's the snag!
der Hahn im Korbe;the cock of the walk
ein Schwächling;a wash-out
die Gemüter beruhigen;to put oil on troubled waters
das versteht sich (von selbst);that's understood
Es ist höchste Zeit.;It's high time.
Das ist das reinste Kinderspiel!;That's mere child's play!
Fertighaus;prefabricated house
Er ist ein gefährlicher Bursche.;He's bad medicine.
Er ließ sich leicht überreden.;He was easily persuaded.
Es ließe sich noch manches besser machen.;There's room for improvement.
nicht die leiseste Ahnung;not the least inkling
Jetzt reicht es mir!;This is the limit!
Das ging beinahe ins Auge! / Das ging glimpflich aus!;That was a close shave!
Vordruck;printed form
Sie hatte kein Geld bei sich.;She had no money about her.
Ich verstehe nur Bahnhof. / Für mich sind das alles böhmische Dörfer.;It's all Greek to me.
Ich werde es mir überlegen.;I'll think it over.
Er bleibt höflich.;He keeps a civil tongue in his head.
Ich verlange Gehorsam!;I insist on obedience!
ins Kino gehen;to go to the movies
Dabei kann ich mich nicht recht entfalten.;It cramps my style.
alle Hebel in Bewegung setzen;to pull out all the stops / to leave no stone unturned
Nimm dich zusammen!;Get a grip! / Pull yourself together! / Be yourself!
seiner Zeit voraus;ahead of the times
Sie ist ein Bücherwurm.;She's a glutton for books.
Er ist ein Stubenhocker.;He's a stay-at-home.
postwendend;by return of post
vor Wut schäumen;to fret and fume
offen und ehrlich;open and above board / quite frankly / to be quite frank
der strittige Punkt;the point at issue / the point in question
in Wut geraten;to fly into a passion / to fly into a rage
Er hat Besuch.;He has visitors.
Ich beschloss, ihn mir vom Leibe zu halten.;I decided to keep him at arm's length.
guten Absatz finden;to find a ready market
die Schliche kennen / die Spielregeln beherrschen;to know the ropes
Er kommt wie gewöhnlich zu spät.;He's late as usual.
Nimm dich zusammen! / Strengen Sie sich mal an!;Pull yourself together!
Gebrannte Kinder fürchten das Feuer.;Once bitten twice shy.
ein Spukhaus;a haunted house
Das Geld wird nicht reichen.;The money won't last.
ein Stück Seife;a cake of soap
flott leben;to go the pace
Das genügt nicht!;This won't do!
von größter Bedeutung;of prime importance
Zimmer vermieten;to let rooms
Sie deckte den Tisch.;She laid the table.
Er mischte sich ein.;He put his oar in.
Er nahm jedes Wort zur Kenntnis.;He registered every word.
schwarz wie die Nacht;black as coal
unter uns gesagt;between you and me
zum Letzten treiben;to carry to an extreme
Hör auf damit!;Don't go on like that! / Cut it out!
Er hat Schiss!;He's yellow! fam
Kümmer dich um deinen Kram! / Kümmern Sie sich um Ihre eigenen Sachen!;Mind your own business!
Preisschild;price tag
jemanden hereinbitten;to invite someone in
das hat nichts zu sagen / ganz gleich;no matter
Ist das Ihr Ernst?;Are you in earnest?
Rolltreppe;moving staircase
rasende Schmerzen;racking pains
Sie hat leichte Kopfschmerzen.;She has a slight headache.
Datenverarbeitung;data handling
in Worte kleiden;to put into words
Heute ist schlechtes Wetter.;It's foul weather today.
fast nichts / so gut wie nichts;next to nothing
Sie ist französischer Herkunft.;She's of French stock.
ein unbeschriebenes Blatt / eine unbekannte Größe;a dark horse
Behalt es für dich!;Keep it under your hat!
sich freuen auf;to look forward to
im Takt tanzen;to dance in step
Ich traf ihn zufällig.;I happened to meet him.
scharfe Augen haben;to be keen-eyed
kunterbunt durcheinander;all in a tumble
Das ist eine Sache für sich.;That's another story.
Sie ist bis über beide Ohren verliebt.;She's head over heels in love.
polizeiliche Abmeldung;notice of departure
die Ohren steif halten;to keep a stiff upper lip / to keep one's chin up
eine Regel verletzen;to break a rule
Englisch wird weltweit gesprochen.;English is spoken all over the world.
Er hat einen Vogel.;He is bats in the belfry. fam
die Gelegenheit verpassen;to miss the opportunity
Wir haben es frei erfunden.;We made it up.
im Amt;in office
ohne auch nur hinzusehen;without even looking
Damit ist mir nicht gedient!;This won't serve my turn!
böses Blut;bad blood
eine zweite Portion;a second helping
Das versteht sich von selbst.;That goes without saying.
Arbeit suchen;to look for work
Wein vom Fass;wine from the wood
Geld aufbringen;to raise money
Die Hauptrollen waren gut besetzt.;The main parts were well cast.
meiner Meinung nach;in my opinion / to my mind
jemanden übers Ohr hauen;to sell someone a pup
altmodisch / unmodern;out of fashion
So wahr ich lebe!;Upon my life!
Ich besitze keinen Pfennig!;I haven't a penny to my name!
passiver Wortschatz;recognition vocabulary
Er sagte überhaupt nichts.;He didn't say anything at all.
Blühender Unsinn!;Rank nonsense!
alle zusammen;in a body
im Begriff sein zu;to be about to
Von mir aus!;For all I care!
Fahren Sie langsamer!;Slow down!
Welch traurige Geschichte!;How sad a fate!
Unglück in der Liebe haben;to be crossed in love
Frisch gestrichen!;Wet paint!
Alle Plätze sind besetzt.;All seats are taken / occupied.
Es ging hart auf hart.;It was either do or die.
Ihm fehlt der Mut dazu.;He lacks the courage to do it.
Sie konnte ihre Rührung nicht verbergen.;She couldn't hide her emotion.
Er hat es faustdick hinter den Ohren.;He's a sly old dog. / He's a deep me.
vorangehen;to lead the way
Es ist mir schnuppe.;I don't give a damn.
Wo steht er politisch?;What are his politics?
mürbe machen;to wear down
dann und wann / hin und wieder / hier und da;now and than
Er ist total verschossen in sie.;He's nuts about her.
Das ist sehr freundlich von Ihnen!;It's very good of you!
die Nase voll haben von;to be fed up with
Sie sollten lieber gehen!;You had better go!
Hinz und Kunz;every Tom, Dick and Harry
sonnenklar;as plain as the nose in your face
Er ist ein Hochstapler.;He's a con man.
ohne Vorbehalt;without reservation
Zwischenverkauf vorbehalten;subject to prior sale
absahnen / auch ein Stück vom Kuchen abbekommen;to get on the gravy train
dicke Luft;bad atmosphere / trouble's brewing
Sie rauschte aus dem Zimmer.;She swept from the room.
weit weg;a long way off / far away
Er hat Köpfchen.;He has brains.
Er stürzte den Wein hinunter.;He quaffed off the wine.
Er ruht sich auf seinen Lorbeeren aus.;He rests on his laurels.
den Zähler ablesen;to read the meter
auf etwas stoßen;to hit upon
Gott und die Welt;all the world and his wife
Das gehört nicht zur Sache!;That's beside the point!
Was Sie nicht sagen!;You don't say!
jemandem die Schuld geben für;to blame somebody for
in Eile sein;to be in a hurry / to be in a rush
Im Ernst!;No kidding!
Ihr ist übel.;She feels sick.
eine Stimme abgeben;to cast a ballot
eine Weile dauern;to take a long time
gesetzlich;by law
Zieh Leine!;Get lost!
Versuch's doch mal!;Have a go at it! / Just go and try it!
unmissverständlich;in round terms
Allerdings!;With knobs on!
mit allen Mitteln;by hook or by crook
herumlungern;to hang about
Verstehen Sie mich?;Do you take me?
Du bist ein Prachtkerl!;You're a brick!
grundlos;without any reason
sich nicht bewähren;to prove a failure
Wie es auch immer war, sie kam jedenfalls.;All the same she came.
Was für ein Prachtexemplar!;What a beauty!
Armer Kerl!;Poor old chap!
Meine Zeit kommt noch!;My turn will come!
Das ist eine schöne Bescherung!;That's a pretty kettle of fish!
von ganzem Herzen;with all my heart
fromm werden;to get religion
die eigene Haut retten;to save one's hide
Alles zu seiner Zeit!;Everything at the proper time!
vom Erfolg berauscht;inebriated by success
Tagesereignisse;current-events
Es besteht keinerlei Hoffnung.;There's no room for hope.
Ich mache es auf der Stelle.;I'll do it this minute.
Er hat keinen Funken Anstand.;He has not a spark of decency.
Nun erst recht nicht!;Now less then ever!
Was für eine Frechheit!;What cheek!
Es bringt nichts ein.;It doesn't pay.
Er setzt sein Leben unnötigerweise einer Gefahr aus.;He is flirting with the undertaker.
Sie ist schlagfertig.;She's quick at repartee.
Die Sonne steht tief.;The sun is low.
Sie dreht durch!;She's cracking up!
Es geht mir schon viel besser.;I've improved a lot.
Prominente;well-known people
Ich bin fremd hier.;I'm a stranger here.
Pfeffer ist scharf.;Pepper is hot.
draußen in der Welt;out in the world
ausgerechnet er;he of all people
Hansdampf in allen Gassen;Jack-of-all-trades
aufgedonnert;in full feather
Aufmerksamkeit erregen;to arrest attention / to stir up attention
sein einziger Gedanke;his one thought
